City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
462,Port Blair,11.67,92.75,80.29,83,100,14.99,IN,2020-10-18 21:37:22,Rain
463,Trindade,-16.65,-49.49,75.2,69,90,9.17,BR,2020-10-18 21:35:31,Thunderstorm
464,Nobres,-14.72,-56.33,79.05,69,80,2.89,BR,2020-10-18 21:35:15,Rain
465,Tomigusuku,26.18,127.67,77.0,83,20,9.17,JP,2020-10-18 21:38:27,Clouds
466,San Diego De La Union,21.47,-100.87,79.0,31,3,10.36,MX,2020-10-18 21:38:27,Clear
467,Pandan,14.05,124.17,81.21,86,100,12.62,PH,2020-10-18 21:38:27,Clouds
468,Guarapari,-20.67,-40.5,71.6,88,90,3.36,BR,2020-10-18 21:38:27,Clouds
469,Jha Jha,24.77,86.37,75.38,64,11,2.35,IN,2020-10-18 21:38:28,Clouds
470,Arrecife,28.96,-13.55,69.8,77,40,4.7,ES,2020-10-18 21:33:34,Clouds
471,Gravdal,68.12,13.5,33.8,80,14,5.82,NO,2020-10-18 21:38:28,Clouds
472,Poya,-21.35,165.15,74.8,56,0,4.9,NC,2020-10-18 21:38:28,Clear
473,Mariental,-24.63,17.97,76.39,18,28,11.07,NA,2020-10-18 21:38:28,Clouds
474,Sahuaripa,29.05,-109.23,97.02,15,0,4.25,MX,2020-10-18 21:38:28,Clear
475,Davila,18.47,120.58,75.2,94,20,2.24,PH,2020-10-18 21:38:28,Clouds
476,Kovdor,67.57,30.48,30.27,97,100,11.21,RU,2020-10-18 21:38:29,Clouds
477,Bambari,5.77,20.68,72.36,91,86,4.27,CF,2020-10-18 21:38:29,Rain
478,Syamzha,60.02,41.06,34.32,96,100,8.79,RU,2020-10-18 21:38:29,Clouds
479,Chuy,-33.7,-53.46,67.93,74,0,8.84,UY,2020-10-18 21:38:29,Clear
480,Havoysund,71.0,24.66,32.0,79,40,9.17,NO,2020-10-18 21:38:29,Clouds
481,Saiha,22.48,92.97,70.32,94,100,2.39,IN,2020-10-18 21:38:29,Clouds
482,Kirakira,-10.45,161.92,83.68,74,97,7.45,SB,2020-10-18 21:38:29,Rain
483,Omboue,-1.57,9.26,76.89,89,95,8.34,GA,2020-10-18 21:38:29,Clouds
484,Ponta Delgada,37.73,-25.67,60.8,59,20,9.17,PT,2020-10-18 21:36:16,Clouds
485,Lakes Entrance,-37.88,147.98,55.99,74,2,1.01,AU,2020-10-18 21:38:30,Clear
486,Nekhayevskiy,50.41,41.76,48.0,77,100,1.01,RU,2020-10-18 21:38:30,Clouds
487,Bisho,-32.85,27.44,51.91,95,7,2.62,ZA,2020-10-18 21:38:30,Clear
488,Warora,20.23,79.0,76.08,87,100,3.36,IN,2020-10-18 21:38:30,Clouds
489,Ensley,30.52,-87.27,81.0,69,1,9.17,US,2020-10-18 21:38:30,Clear
490,Juegang,32.32,121.19,58.23,63,64,5.77,CN,2020-10-18 21:38:30,Rain
491,Lar,26.2,83.97,73.58,53,0,2.3,IN,2020-10-18 21:38:31,Clear
492,Strezhevoy,60.73,77.59,28.4,79,74,6.71,RU,2020-10-18 21:38:31,Clouds
493,Bayanday,53.07,105.51,35.94,80,100,1.7,RU,2020-10-18 21:38:31,Clouds
494,Bardiyah,31.76,25.09,77.16,43,39,7.43,LY,2020-10-18 21:38:31,Clouds
495,Nhulunbuy,-12.23,136.77,73.4,83,37,10.76,AU,2020-10-18 21:38:31,Clouds
496,Sangar,63.92,127.47,13.08,96,98,5.14,RU,2020-10-18 21:38:31,Clouds
497,Tocantins,-10.5,-48.0,91.4,55,20,3.36,BR,2020-10-18 21:38:31,Clouds
498,Nome,64.5,-165.41,39.2,93,90,10.29,US,2020-10-18 21:38:31,Clouds
499,Svetlogorsk,52.63,29.73,43.79,87,92,12.5,BY,2020-10-18 21:38:32,Clouds
500,Lagdo,9.05,13.73,80.6,88,2,2.24,CM,2020-10-18 21:38:32,Clear
501,Jeremie,18.65,-74.12,82.22,73,98,3.91,HT,2020-10-18 21:37:44,Rain
502,Opuwo,-18.06,13.84,72.81,21,0,2.68,NA,2020-10-18 21:38:32,Clear
503,Veere,51.55,3.67,51.8,87,69,4.7,NL,2020-10-18 21:38:32,Clouds
504,Beyneu,45.32,55.2,54.7,37,0,13.78,KZ,2020-10-18 21:38:32,Clear
505,Makakilo City,21.35,-158.09,84.2,70,20,10.29,US,2020-10-18 21:35:14,Clouds
506,Rocha,-34.48,-54.33,72.77,87,2,4.81,UY,2020-10-18 21:38:32,Clear
507,Komsomolskiy,40.43,71.72,51.8,57,0,9.17,UZ,2020-10-18 21:38:32,Clear
508,Qasigiannguit,68.82,-51.19,42.8,52,100,6.93,GL,2020-10-18 21:38:33,Clouds
509,Hasaki,35.73,140.83,50.0,100,75,2.24,JP,2020-10-18 21:38:33,Clouds
510,Matara,5.95,80.54,77.99,87,90,10.31,LK,2020-10-18 21:38:33,Clouds
511,Shubarkuduk,49.14,56.49,53.28,37,0,11.36,KZ,2020-10-18 21:38:33,Clear
512,Almenara,-16.18,-40.69,73.6,76,95,4.81,BR,2020-10-18 21:38:33,Clouds
513,Kalmunai,7.42,81.82,78.1,83,91,3.74,LK,2020-10-18 21:39:38,Clouds
514,Lebyazhye,55.27,66.49,35.65,78,50,13.51,RU,2020-10-18 21:39:38,Clouds
515,Cuamba,-14.8,36.54,73.17,35,39,3.31,MZ,2020-10-18 21:39:39,Clouds
516,Santa Maria,-29.68,-53.81,72.79,62,0,5.55,BR,2020-10-18 21:39:39,Clear
517,Balikpapan,-1.27,116.83,73.4,100,75,9.17,ID,2020-10-18 21:39:39,Rain
518,Cockburn Town,21.46,-71.14,82.6,77,100,15.46,TC,2020-10-18 21:39:39,Clouds
519,Ilulissat,69.22,-51.1,42.8,52,100,6.93,GL,2020-10-18 21:35:20,Clouds
520,Boyolangu,-8.12,111.89,75.67,88,98,4.9,ID,2020-10-18 21:39:40,Clouds
521,Casper,42.87,-106.31,37.4,64,1,8.05,US,2020-10-18 21:39:40,Clear
522,Sochi,43.6,39.73,64.4,68,100,4.47,RU,2020-10-18 21:35:09,Rain
523,Srednekolymsk,67.45,153.68,22.98,98,82,2.37,RU,2020-10-18 21:39:40,Clouds
524,Iwanai,42.97,140.51,50.34,69,45,6.29,JP,2020-10-18 21:39:40,Clouds
525,Sao Jose Da Coroa Grande,-8.9,-35.15,75.52,76,82,9.13,BR,2020-10-18 21:39:40,Clouds
526,Adwa,14.16,38.9,60.13,58,0,2.21,ET,2020-10-18 21:39:41,Clear
527,Marzuq,14.4,46.47,66.29,26,0,3.02,YE,2020-10-18 21:39:41,Clear
528,Matagami,49.75,-77.63,41.0,93,90,11.41,CA,2020-10-18 21:39:41,Rain
529,Guerrero Negro,27.98,-114.06,82.08,47,96,13.02,MX,2020-10-18 21:39:41,Clouds
530,Khani,41.96,42.96,55.4,93,13,1.12,GE,2020-10-18 21:39:41,Clouds
531,Forbes,-33.38,148.02,57.69,64,0,2.21,AU,2020-10-18 21:39:41,Clear
532,Ushtobe,45.25,77.98,46.76,50,0,5.19,KZ,2020-10-18 21:39:41,Clear
533,Texarkana,33.43,-94.05,79.0,65,40,11.41,US,2020-10-18 21:39:42,Clouds
534,Te Anau,-45.42,167.72,44.96,92,100,3.83,NZ,2020-10-18 21:39:42,Rain
535,Coahuayana,18.73,-103.68,84.2,70,75,11.41,MX,2020-10-18 21:39:42,Clouds
536,Vanimo,-2.67,141.3,80.31,78,100,4.83,PG,2020-10-18 21:39:42,Rain
537,Teacapan,22.55,-105.75,87.3,71,13,11.16,MX,2020-10-18 21:39:42,Clouds
538,Shvartsevskiy,54.1,37.99,38.89,75,100,14.81,RU,2020-10-18 21:39:42,Clouds
539,Corinth,37.94,22.96,62.01,47,7,3.27,GR,2020-10-18 21:39:42,Clear
540,Zhireken,52.82,117.31,28.99,97,49,3.4,RU,2020-10-18 21:39:43,Clouds
541,Sisimiut,66.94,-53.67,39.92,78,100,6.53,GL,2020-10-18 21:39:43,Clouds
542,Kiama,-34.68,150.87,59.0,87,65,1.99,AU,2020-10-18 21:39:43,Clouds
543,Puerto Carreno,6.19,-67.49,85.55,67,62,2.89,CO,2020-10-18 21:39:43,Clouds
544,Staroaleyskoye,51.01,82.0,31.39,91,0,2.71,RU,2020-10-18 21:39:43,Clear
545,Rawson,-43.3,-65.1,70.14,22,35,27.29,AR,2020-10-18 21:39:43,Clouds
546,Nakskov,54.84,11.13,48.99,77,13,1.01,DK,2020-10-18 21:39:43,Clouds
547,Bobo Dioulasso,11.18,-4.3,82.4,78,77,4.38,BF,2020-10-18 21:39:44,Rain
548,Altay,47.87,88.12,40.14,69,99,2.44,CN,2020-10-18 21:39:44,Clouds
549,Umm Lajj,25.02,37.27,84.54,43,0,5.95,SA,2020-10-18 21:39:44,Clear
550,Asau,46.43,26.4,50.0,87,59,6.93,RO,2020-10-18 21:39:44,Clouds
551,Cayon,17.35,-62.73,84.2,78,20,6.93,KN,2020-10-18 21:39:44,Clouds
552,Tsiroanomandidy,-18.77,46.03,70.16,68,99,5.46,MG,2020-10-18 21:39:44,Rain
553,Ballina,-28.87,153.57,66.2,88,75,4.7,AU,2020-10-18 21:39:45,Clouds
554,Belyy Yar,53.6,91.39,35.6,51,92,11.18,RU,2020-10-18 21:39:45,Clouds
555,Aranos,-24.13,19.12,73.44,19,0,6.96,NA,2020-10-18 21:39:45,Clear
556,Machico,32.7,-16.77,73.4,83,75,27.51,PT,2020-10-18 21:39:45,Rain
557,Manokwari,-0.87,134.08,80.26,75,100,4.85,ID,2020-10-18 21:39:45,Rain
558,Atasu,48.68,71.64,35.62,74,0,8.41,KZ,2020-10-18 21:40:50,Clear
559,Yambio,4.57,28.4,67.73,97,69,1.63,SS,2020-10-18 21:40:51,Clouds
560,Moranbah,-22.0,148.05,70.66,63,0,4.65,AU,2020-10-18 21:40:51,Clear
561,Rantepao,-2.97,119.9,66.33,79,100,1.74,ID,2020-10-18 21:40:51,Clouds
562,Tapes,-30.67,-51.4,67.51,83,2,10.78,BR,2020-10-18 21:40:51,Clear
563,Meulaboh,4.14,96.13,76.01,83,100,4.23,ID,2020-10-18 21:40:51,Clouds
564,Hamilton,39.18,-84.53,60.01,67,90,12.75,US,2020-10-18 21:36:34,Clouds
565,Mitu,1.2,-70.17,82.0,74,89,2.75,CO,2020-10-18 21:40:52,Clouds
566,Saint-Augustin,51.23,-58.65,48.97,65,0,5.39,CA,2020-10-18 21:40:52,Clear
567,Kasane,-17.82,25.15,71.62,22,0,3.2,BW,2020-10-18 21:40:52,Clear
568,The Valley,18.22,-63.06,84.2,78,20,4.7,AI,2020-10-18 21:40:52,Clouds
569,Kulhudhuffushi,6.62,73.07,81.99,79,100,15.48,MV,2020-10-18 21:40:52,Clouds
570,Pozo Colorado,-23.49,-58.8,82.67,60,21,5.68,PY,2020-10-18 21:40:52,Clouds
571,Fairbanks,64.84,-147.72,19.99,62,90,4.7,US,2020-10-18 21:40:52,Clouds
572,Narrabri,-30.32,149.78,57.2,93,90,4.7,AU,2020-10-18 21:40:53,Clouds
573,Marrakesh,31.63,-8.01,71.6,46,75,3.36,MA,2020-10-18 21:40:53,Clouds
574,Rodos,36.44,28.22,75.2,83,20,3.36,GR,2020-10-18 21:40:53,Clouds
575,Massaguet,12.48,15.44,80.6,69,9,2.24,TD,2020-10-18 21:40:53,Clear
576,Pacifica,37.61,-122.49,82.4,37,20,9.17,US,2020-10-18 21:40:40,Clouds
577,Mareeba,-17.0,145.43,73.0,88,15,3.36,AU,2020-10-18 21:40:53,Clouds
578,Soyo,-6.13,12.37,77.31,85,99,7.7,AO,2020-10-18 21:40:53,Clouds
579,Babynino,54.39,35.73,37.4,86,90,8.95,RU,2020-10-18 21:40:54,Clouds
580,Haicheng,40.85,122.75,49.21,50,0,5.91,CN,2020-10-18 21:40:54,Clear
581,Ayolas,-27.4,-56.9,82.98,50,0,5.66,PY,2020-10-18 21:40:54,Clear
582,Stornoway,58.21,-6.39,46.4,87,100,9.17,GB,2020-10-18 21:40:54,Clouds
583,Tautira,-17.73,-149.15,84.2,70,40,17.22,PF,2020-10-18 21:40:54,Clouds
584,Liku,-0.73,119.89,75.58,78,91,2.33,ID,2020-10-18 21:40:54,Clouds
585,Borogontsy,62.67,131.17,12.6,96,93,5.01,RU,2020-10-18 21:40:54,Clouds
586,Steamboat Springs,40.48,-106.83,64.0,25,1,21.92,US,2020-10-18 21:38:48,Clear
587,Hit,33.64,42.83,70.61,31,0,5.46,IQ,2020-10-18 21:40:55,Clear
588,Northam,51.03,-4.22,48.99,87,85,1.01,GB,2020-10-18 21:40:55,Clouds
589,Pochutla,15.74,-96.47,90.0,59,20,9.17,MX,2020-10-18 21:40:55,Clouds
590,Ahuimanu,21.44,-157.84,84.2,66,75,5.82,US,2020-10-18 21:36:41,Clouds
591,Huilong,31.81,121.66,63.0,74,74,7.31,CN,2020-10-18 21:40:55,Clouds
592,Jatiroto,-7.88,111.12,74.57,86,84,3.2,ID,2020-10-18 21:40:55,Clouds
593,Menongue,-14.66,17.69,68.54,26,0,3.04,AO,2020-10-18 21:40:55,Clear
594,Pangnirtung,66.15,-65.71,34.68,84,100,14.56,CA,2020-10-18 21:40:55,Rain
595,Tanout,14.97,8.89,88.65,12,0,7.4,NE,2020-10-18 21:40:56,Clear
596,Shizunai,42.33,142.37,55.67,73,5,7.11,JP,2020-10-18 21:37:10,Clear
597,Namatanai,-3.67,152.43,83.66,65,0,4.56,PG,2020-10-18 21:40:56,Clear
598,Vagur,61.47,-6.81,40.53,89,100,7.4,FO,2020-10-18 21:40:56,Rain
599,Sargatskoye,55.61,73.5,29.91,95,22,7.81,RU,2020-10-18 21:40:56,Clouds
600,High Level,58.52,-117.14,24.8,62,75,3.36,CA,2020-10-18 21:40:56,Clouds
601,Mackay,-21.15,149.2,73.0,77,90,4.7,AU,2020-10-18 21:40:56,Clouds
602,Synya,65.37,58.04,28.02,98,100,3.62,RU,2020-10-18 21:40:57,Clouds
603,Grimshaw,56.18,-117.6,19.4,57,90,2.24,CA,2020-10-18 21:40:57,Snow
604,Santa Ana,33.75,-117.87,86.0,61,20,6.93,US,2020-10-18 21:37:22,Clouds
605,Topeka,39.05,-95.68,46.4,45,90,9.17,US,2020-10-18 21:41:18,Clouds
606,Shagonar,51.53,92.8,40.08,72,99,1.01,RU,2020-10-18 21:42:02,Rain
607,Matay,28.42,30.78,73.06,56,0,9.44,EG,2020-10-18 21:42:02,Clear
608,Ivanava,52.15,25.54,43.48,79,99,9.98,BY,2020-10-18 21:42:02,Rain
609,Jumla,29.27,82.18,50.49,63,1,4.83,NP,2020-10-18 21:42:03,Clear
610,Lang Suan,9.95,99.08,75.88,89,62,3.76,TH,2020-10-18 21:42:03,Rain
611,Kabrai,25.42,80.02,80.67,47,7,3.4,IN,2020-10-18 21:42:03,Clear
612,Kungurtug,50.6,97.52,29.91,83,97,1.74,RU,2020-10-18 21:42:03,Snow
613,Kutum,14.2,24.67,76.5,18,0,7.85,SD,2020-10-18 21:42:03,Clear
614,Barra Do Garcas,-15.89,-52.26,80.29,62,94,7.96,BR,2020-10-18 21:42:03,Rain
615,Kyabe,9.45,18.94,75.56,66,33,2.75,TD,2020-10-18 21:42:03,Clouds
616,Flin Flon,54.77,-101.86,32.0,90,90,10.29,CA,2020-10-18 21:42:04,Clouds
617,Sao Raimundo Das Mangabeiras,-7.02,-45.48,87.58,25,100,5.39,BR,2020-10-18 21:42:04,Clouds
618,Hunchun,42.87,130.36,38.16,75,0,2.59,CN,2020-10-18 21:42:04,Clear
619,Skeldon,5.88,-57.13,80.47,81,37,6.73,GY,2020-10-18 21:42:04,Clouds
620,Kerema,-7.96,145.78,78.39,86,99,4.25,PG,2020-10-18 21:42:04,Rain
621,Sokoni,-6.43,39.55,79.09,78,0,9.48,TZ,2020-10-18 21:42:04,Clear
622,Skelleftea,64.75,20.95,32.0,98,90,16.11,SE,2020-10-18 21:39:09,Snow
623,Bethlehem,-1.46,-48.5,80.6,74,40,9.17,BR,2020-10-18 21:38:02,Clouds
624,Daryapur,20.93,77.33,75.58,88,28,4.54,IN,2020-10-18 21:42:05,Clouds
625,Tabas,33.6,56.92,55.4,10,0,4.7,IR,2020-10-18 21:42:05,Clear
626,Bam,29.11,58.36,58.23,25,0,8.48,IR,2020-10-18 21:42:05,Clear
627,Kudahuvadhoo,2.67,72.89,82.2,78,46,14.52,MV,2020-10-18 21:42:05,Rain
628,Pa Sang,18.53,98.94,73.4,83,75,5.82,TH,2020-10-18 21:42:05,Clouds
629,Ekibastuz,51.67,75.37,34.25,82,26,4.27,KZ,2020-10-18 21:42:05,Clouds
630,Glendive,47.11,-104.71,32.0,58,75,10.29,US,2020-10-18 21:42:05,Clouds
631,Hirado,33.36,129.55,64.99,72,75,16.11,JP,2020-10-18 21:38:42,Clouds
632,Alugan,12.22,125.48,79.39,86,100,7.96,PH,2020-10-18 21:42:06,Clouds
633,Cordoba,-31.41,-64.18,98.01,26,0,24.16,AR,2020-10-18 21:40:15,Smoke
634,Trinidad,-14.83,-64.9,95.0,44,20,5.82,BO,2020-10-18 21:42:06,Clouds
635,Yerofey Pavlovich,53.97,121.97,22.64,92,97,2.01,RU,2020-10-18 21:42:06,Clouds
636,Uchkeken,43.94,42.51,48.2,70,23,8.95,RU,2020-10-18 21:42:06,Clouds
637,Healesville,-37.65,145.52,48.99,97,12,2.24,AU,2020-10-18 21:42:06,Clouds
638,Santa Rosa,14.31,121.11,78.8,88,20,4.7,PH,2020-10-18 21:42:07,Clouds
639,Zhangye,38.93,100.45,41.74,53,82,4.76,CN,2020-10-18 21:42:07,Clouds
640,Dongling,41.81,123.58,32.0,51,0,2.24,CN,2020-10-18 21:42:07,Clear
641,Inderka,53.25,46.26,45.52,86,39,7.05,RU,2020-10-18 21:42:07,Clouds
642,Oktyabrskiy,54.48,53.47,50.61,70,93,15.48,RU,2020-10-18 21:42:07,Clouds
643,Charters Towers,-20.1,146.27,72.5,63,0,10.54,AU,2020-10-18 21:42:07,Clear
644,Mlalo,-4.93,38.93,71.33,89,18,3.83,TZ,2020-10-18 21:42:08,Clouds
645,Mocajuba,-2.58,-49.51,78.87,79,84,4.36,BR,2020-10-18 21:37:46,Rain
646,Los Llanos De Aridane,28.66,-17.92,75.2,69,11,19.46,ES,2020-10-18 21:42:08,Clouds
647,Bubaque,11.28,-15.83,82.51,86,0,10.74,GW,2020-10-18 21:42:08,Clear
648,Myaundzha,63.05,147.19,8.24,88,99,3.83,RU,2020-10-18 21:42:08,Clouds
649,Ormara,25.21,64.64,80.35,27,60,14.05,PK,2020-10-18 21:42:08,Clouds
650,Okahandja,-21.98,16.92,78.8,27,0,3.36,NA,2020-10-18 21:42:08,Clear
651,San Vicente,-26.62,-54.13,76.82,48,60,2.53,AR,2020-10-18 21:42:08,Rain
652,Dali,25.7,100.18,58.08,89,99,3.65,CN,2020-10-18 21:43:14,Rain
653,Antofagasta,-23.65,-70.4,59.0,82,90,13.87,CL,2020-10-18 21:39:06,Clouds
654,Trebisov,48.63,21.72,42.8,93,68,3.36,SK,2020-10-18 21:43:14,Clouds
655,Amapa,1.0,-52.0,82.53,55,97,3.87,BR,2020-10-18 21:43:14,Clouds
656,Naron,43.52,-8.15,62.01,93,98,5.82,ES,2020-10-18 21:43:14,Clouds
657,Savinka,50.08,47.1,61.23,71,89,8.95,RU,2020-10-18 21:43:14,Clouds
658,Capreol,46.71,-80.92,39.99,93,90,8.05,CA,2020-10-18 21:43:14,Rain
659,Bilma,18.69,12.92,82.62,15,0,5.77,NE,2020-10-18 21:43:14,Clear
660,Chlorakas,34.8,32.41,66.2,48,0,5.82,CY,2020-10-18 21:43:14,Clear
661,Puerto Madryn,-42.77,-65.04,71.73,21,1,19.98,AR,2020-10-18 21:41:56,Clear
662,Sobolevo,54.43,31.9,41.4,87,100,13.33,RU,2020-10-18 21:43:15,Clouds
663,Machiques,10.06,-72.55,83.93,72,100,1.07,VE,2020-10-18 21:43:15,Rain
664,Ivanivka,46.72,34.55,59.02,59,88,6.55,UA,2020-10-18 21:43:15,Clouds
665,Kuusamo,65.97,29.18,33.8,96,90,6.93,FI,2020-10-18 21:43:15,Clouds
666,Kokopo,-4.35,152.26,80.67,80,18,3.67,PG,2020-10-18 21:43:15,Clouds
667,Ashqelon,31.67,34.57,75.2,73,40,4.7,IL,2020-10-18 21:43:15,Clouds
668,Arbagar,51.94,116.28,32.22,96,7,4.79,RU,2020-10-18 21:43:15,Clear
669,Kloulklubed,7.04,134.26,82.4,83,90,8.05,PW,2020-10-18 21:43:16,Rain
670,Vila,42.03,-8.16,63.0,52,100,1.99,PT,2020-10-18 21:43:16,Clouds
671,Susanville,40.42,-120.65,79.0,15,1,3.36,US,2020-10-18 21:38:37,Clear
672,Tigre,-34.43,-58.58,90.0,69,27,12.75,AR,2020-10-18 21:43:16,Clouds
673,Speightstown,13.25,-59.65,84.2,74,40,5.82,BB,2020-10-18 21:43:16,Clouds
674,Tucuman,-26.82,-65.22,104.0,26,0,25.28,AR,2020-10-18 21:43:16,Dust
675,Diego De Almagro,-26.37,-70.05,71.85,27,0,6.78,CL,2020-10-18 21:43:17,Clear
676,Xining,36.62,101.77,34.5,81,75,2.33,CN,2020-10-18 21:43:17,Clouds
677,Booue,-0.09,11.94,72.88,95,100,2.3,GA,2020-10-18 21:43:17,Rain
678,Atherton,53.52,-2.49,51.01,80,90,4.83,GB,2020-10-18 21:43:17,Clouds
679,Yibin,28.77,104.62,58.14,87,100,1.34,CN,2020-10-18 21:43:17,Rain
680,Kysyl-Syr,63.9,122.76,8.62,94,78,2.89,RU,2020-10-18 21:43:17,Clouds
681,Kenora,49.82,-94.43,28.4,63,90,10.29,CA,2020-10-18 21:40:01,Clouds
682,Uyuni,-20.46,-66.83,61.59,26,30,17.72,BO,2020-10-18 21:43:17,Clouds
683,Gari,59.43,62.35,32.18,98,100,12.53,RU,2020-10-18 21:43:18,Clouds
684,Ambulu,-8.35,113.61,75.04,88,75,3.91,ID,2020-10-18 21:43:18,Clouds
685,Majene,-3.54,118.97,77.81,82,99,6.08,ID,2020-10-18 21:43:18,Clouds
686,Sao Miguel Do Araguaia,-13.28,-50.16,82.56,52,66,5.3,BR,2020-10-18 21:40:20,Rain
687,Abu Samrah,35.3,37.18,63.1,53,61,5.19,SY,2020-10-18 21:43:18,Clouds
688,Letnyaya Stavka,45.43,43.45,61.79,74,31,11.77,RU,2020-10-18 21:43:18,Clouds
689,Beloha,-25.17,45.05,64.71,85,0,11.52,MG,2020-10-18 21:43:18,Clear
690,Barabash,43.2,131.48,26.6,92,0,2.24,RU,2020-10-18 21:43:19,Clear
691,Ondjiva,-17.07,15.73,76.39,18,0,7.02,AO,2020-10-18 21:43:19,Clear
692,Tukrah,32.53,20.58,71.01,77,100,13.53,LY,2020-10-18 21:43:19,Clouds
693,Bombay,19.01,72.85,82.4,83,40,3.36,IN,2020-10-18 21:42:18,Haze
